service_id,inventory_id,service_type,service_date,service_cost
15575,1085,oil service,2022-09-01,202.5000
15576,1087,oil service,2022-09-01,202.5000
15577,1089,oil service,2022-09-01,135.0000
15578,1090,oil service,2022-09-01,135.0000
15579,1092,oil service,2022-09-01,270.0000
15580,1093,oil service,2022-09-01,270.0000
15581,1094,oil service,2022-09-01,270.0000
15582,1095,oil service,2022-09-01,270.0000
15583,1098,oil service,2022-09-01,202.5000
15584,1099,oil service,2022-09-01,202.5000
15585,1100,oil service,2022-09-01,202.5000
15586,1103,oil service,2022-09-01,202.5000
15587,1104,oil service,2022-09-01,202.5000
15588,1106,oil service,2022-09-01,270.0000
15589,1107,oil service,2022-09-01,270.0000
15590,1108,oil service,2022-09-01,135.0000
15591,1110,oil service,2022-09-01,202.5000
15592,1112,oil service,2022-09-01,202.5000
15593,1113,oil service,2022-09-01,202.5000
15594,1115,oil service,2022-09-01,202.5000
15595,1117,oil service,2022-09-01,202.5000
15596,1118,oil service,2022-09-01,202.5000
15597,1119,oil service,2022-09-01,202.5000
15598,1121,oil service,2022-09-01,202.5000
15599,1123,oil service,2022-09-01,202.5000
15600,1124,oil service,2022-09-01,135.0000
15601,1127,oil service,2022-09-01,202.5000
15602,1128,oil service,2022-09-01,202.5000
15603,1129,oil service,2022-09-01,270.0000
15604,1130,oil service,2022-09-01,202.5000
15605,1131,oil service,2022-09-01,202.5000
15606,1133,oil service,2022-09-01,270.0000
15607,1135,oil service,2022-09-01,202.5000
15608,1136,oil service,2022-09-01,135.0000
15609,1137,oil service,2022-09-01,202.5000
15610,1138,oil service,2022-09-01,135.0000
15611,1141,oil service,2022-09-01,202.5000
15612,1142,oil service,2022-09-01,135.0000
15613,1143,oil service,2022-09-01,270.0000
15614,1144,oil service,2022-09-01,270.0000
15615,1145,oil service,2022-09-01,202.5000
15616,1146,oil service,2022-09-01,270.0000
15617,1148,oil service,2022-09-01,202.5000
15618,1150,oil service,2022-09-01,202.5000
15619,1151,oil service,2022-09-01,202.5000
15620,1152,oil service,2022-09-01,270.0000
15621,1153,oil service,2022-09-01,202.5000
15622,1154,oil service,2022-09-01,202.5000
15623,1155,oil service,2022-09-01,135.0000
15624,1156,oil service,2022-09-01,202.5000
15625,1158,oil service,2022-09-01,202.5000
15626,1159,oil service,2022-09-01,202.5000
15627,1160,oil service,2022-09-01,270.0000
15628,1162,oil service,2022-09-01,202.5000
15629,1163,oil service,2022-09-01,135.0000
15630,1164,oil service,2022-09-01,135.0000
15631,1165,oil service,2022-09-01,202.5000
15632,1166,oil service,2022-09-01,135.0000
15633,1167,oil service,2022-09-01,202.5000
15634,1168,oil service,2022-09-01,202.5000
15635,1169,oil service,2022-09-01,270.0000
15636,1171,oil service,2022-09-01,270.0000
15637,1172,oil service,2022-09-01,135.0000
15638,1177,oil service,2022-09-01,270.0000
15639,1178,oil service,2022-09-01,135.0000
15640,1179,oil service,2022-09-01,135.0000
15641,1181,oil service,2022-09-01,135.0000
15642,1182,oil service,2022-09-01,202.5000
15643,1183,oil service,2022-09-01,270.0000
15644,1185,oil service,2022-09-01,202.5000
15645,1187,oil service,2022-09-01,202.5000
15646,1188,oil service,2022-09-01,270.0000
15647,1189,oil service,2022-09-01,202.5000
15648,1190,oil service,2022-09-01,135.0000
15649,1193,oil service,2022-09-01,135.0000
15650,649,oil service,2022-09-02,202.5000
15651,662,oil service,2022-09-02,135.0000
15652,673,oil service,2022-09-02,135.0000
15653,682,oil service,2022-09-02,202.5000
15654,695,oil service,2022-09-02,270.0000
15655,704,oil service,2022-09-02,135.0000
15656,738,oil service,2022-09-02,135.0000
15657,740,oil service,2022-09-02,135.0000
15658,748,oil service,2022-09-02,270.0000
15659,756,oil service,2022-09-02,135.0000
15660,779,oil service,2022-09-02,270.0000
15661,817,oil service,2022-09-02,270.0000
15662,851,oil service,2022-09-02,202.5000
15663,864,oil service,2022-09-02,202.5000
15664,872,oil service,2022-09-02,135.0000
15665,873,oil service,2022-09-02,135.0000
15666,880,oil service,2022-09-02,270.0000
15667,883,oil service,2022-09-02,135.0000
15668,890,oil service,2022-09-02,202.5000
15669,894,oil service,2022-09-02,202.5000
15670,913,oil service,2022-09-02,202.5000
15671,918,oil service,2022-09-02,202.5000
15672,930,oil service,2022-09-02,270.0000
15673,942,oil service,2022-09-02,135.0000
15674,954,oil service,2022-09-02,202.5000
15675,958,oil service,2022-09-02,202.5000
15676,960,oil service,2022-09-02,202.5000
15677,961,oil service,2022-09-02,135.0000
15678,972,oil service,2022-09-02,135.0000
15679,981,oil service,2022-09-02,135.0000
15680,982,oil service,2022-09-02,270.0000
15681,983,oil service,2022-09-02,202.5000
15682,990,oil service,2022-09-02,202.5000
15683,995,oil service,2022-09-02,270.0000
15684,1003,oil service,2022-09-02,202.5000
15685,1007,oil service,2022-09-02,135.0000
15686,1009,oil service,2022-09-02,135.0000
15687,1012,oil service,2022-09-02,270.0000
15688,1017,oil service,2022-09-02,270.0000
15689,1028,oil service,2022-09-02,135.0000
15690,1029,oil service,2022-09-02,135.0000
15691,1036,oil service,2022-09-02,270.0000
15692,1038,oil service,2022-09-02,270.0000
15693,1040,oil service,2022-09-02,135.0000
15694,1042,oil service,2022-09-02,202.5000
15695,1044,oil service,2022-09-02,270.0000
15696,1045,oil service,2022-09-02,270.0000
15697,1047,oil service,2022-09-02,270.0000
15698,1057,oil service,2022-09-02,270.0000
15699,1063,oil service,2022-09-02,135.0000
15700,1066,oil service,2022-09-02,270.0000
15701,1070,oil service,2022-09-02,202.5000
15702,1071,oil service,2022-09-02,270.0000
15703,1072,oil service,2022-09-02,202.5000
15704,1083,oil service,2022-09-02,135.0000
15705,1086,oil service,2022-09-02,270.0000
15706,1088,oil service,2022-09-02,202.5000
15707,1091,oil service,2022-09-02,202.5000
15708,1096,oil service,2022-09-02,270.0000
15709,1097,oil service,2022-09-02,202.5000
15710,1101,oil service,2022-09-02,202.5000
15711,1102,oil service,2022-09-02,270.0000
15712,1109,oil service,2022-09-02,270.0000
15713,1114,oil service,2022-09-02,135.0000
15714,1116,oil service,2022-09-02,202.5000
15715,1122,oil service,2022-09-02,202.5000
15716,1125,oil service,2022-09-02,135.0000
15717,1139,oil service,2022-09-02,270.0000
15718,1173,oil service,2022-09-02,202.5000
15719,1175,oil service,2022-09-02,202.5000
15720,1180,oil service,2022-09-02,202.5000
15721,1184,oil service,2022-09-02,202.5000
15722,1191,oil service,2022-09-02,270.0000
15723,652,oil service,2022-09-05,270.0000
15724,735,oil service,2022-09-05,135.0000
15725,754,oil service,2022-09-05,270.0000
15726,755,oil service,2022-09-05,202.5000
15727,759,oil service,2022-09-05,202.5000
15728,923,oil service,2022-09-05,135.0000
15729,935,oil service,2022-09-05,270.0000
15730,947,oil service,2022-09-05,135.0000
15731,1020,oil service,2022-09-05,270.0000
15732,1105,oil service,2022-09-05,270.0000
15733,1111,oil service,2022-09-05,135.0000
15734,1134,oil service,2022-09-05,135.0000
15735,1140,oil service,2022-09-05,202.5000
15736,1157,oil service,2022-09-05,270.0000
15737,1174,oil service,2022-09-05,270.0000
15738,1176,oil service,2022-09-05,202.5000
15739,1186,oil service,2022-09-05,202.5000
15740,696,oil service,2022-09-13,202.5000
15741,784,oil service,2022-09-13,135.0000
15742,801,oil service,2022-09-13,270.0000
15743,810,oil service,2022-09-13,135.0000
15744,812,oil service,2022-09-13,270.0000
15745,848,oil service,2022-09-13,202.5000
15746,852,oil service,2022-09-13,135.0000
15747,898,oil service,2022-09-13,135.0000
15748,904,oil service,2022-09-13,202.5000
15749,956,oil service,2022-09-13,270.0000
15750,1035,oil service,2022-09-13,135.0000
15751,1053,oil service,2022-09-13,135.0000
15752,1075,oil service,2022-09-13,270.0000
15753,1081,oil service,2022-09-13,135.0000
15754,1120,oil service,2022-09-13,202.5000
15755,1126,oil service,2022-09-13,135.0000
15756,1132,oil service,2022-09-13,270.0000
15757,1147,oil service,2022-09-13,135.0000
15758,1149,oil service,2022-09-13,135.0000
15759,1161,oil service,2022-09-13,202.5000
15760,1170,oil service,2022-09-13,270.0000
15761,1192,oil service,2022-09-13,202.5000
15762,522,tire change,2022-11-01,202.5000
15763,523,tire change,2022-11-01,202.5000
15764,524,tire change,2022-11-01,202.5000
15765,525,tire change,2022-11-01,202.5000
15766,526,tire change,2022-11-01,202.5000
15767,527,tire change,2022-11-01,202.5000
15768,528,tire change,2022-11-01,202.5000
15769,529,tire change,2022-11-01,202.5000
15770,530,tire change,2022-11-01,202.5000
15771,531,tire change,2022-11-01,202.5000
15772,532,tire change,2022-11-01,202.5000
15773,533,tire change,2022-11-01,202.5000
15774,534,tire change,2022-11-01,202.5000
15775,535,tire change,2022-11-01,202.5000
15776,536,tire change,2022-11-01,202.5000
15777,537,tire change,2022-11-01,202.5000
15778,538,tire change,2022-11-01,202.5000
15779,539,tire change,2022-11-01,202.5000
15780,540,tire change,2022-11-01,202.5000
15781,541,tire change,2022-11-01,202.5000
15782,542,tire change,2022-11-01,202.5000
15783,543,tire change,2022-11-01,202.5000
15784,544,tire change,2022-11-01,202.5000
15785,545,tire change,2022-11-01,202.5000
15786,546,tire change,2022-11-01,202.5000
15787,547,tire change,2022-11-01,202.5000
15788,548,tire change,2022-11-01,202.5000
15789,549,tire change,2022-11-01,202.5000
15790,550,tire change,2022-11-01,202.5000
15791,551,tire change,2022-11-01,202.5000
15792,552,tire change,2022-11-01,202.5000
15793,553,tire change,2022-11-01,202.5000
15794,554,tire change,2022-11-01,202.5000
15795,555,tire change,2022-11-01,202.5000
15796,556,tire change,2022-11-01,202.5000
15797,557,tire change,2022-11-01,202.5000
15798,558,tire change,2022-11-01,202.5000
15799,559,tire change,2022-11-01,202.5000
15800,560,tire change,2022-11-01,202.5000
15801,561,tire change,2022-11-01,202.5000
15802,562,tire change,2022-11-01,202.5000
15803,563,tire change,2022-11-01,202.5000
15804,564,tire change,2022-11-01,202.5000
15805,565,tire change,2022-11-01,202.5000
15806,566,tire change,2022-11-01,202.5000
15807,567,tire change,2022-11-01,202.5000
15808,568,tire change,2022-11-01,202.5000
15809,569,tire change,2022-11-01,202.5000
15810,570,tire change,2022-11-01,202.5000
15811,571,tire change,2022-11-01,202.5000
15812,572,tire change,2022-11-01,202.5000
15813,573,tire change,2022-11-01,202.5000
15814,574,tire change,2022-11-01,202.5000
15815,575,tire change,2022-11-01,202.5000
15816,576,tire change,2022-11-01,202.5000
15817,577,tire change,2022-11-01,202.5000
15818,578,tire change,2022-11-01,202.5000
15819,579,tire change,2022-11-01,202.5000
15820,580,tire change,2022-11-01,202.5000
15821,581,tire change,2022-11-01,202.5000
15822,582,tire change,2022-11-01,202.5000
15823,583,tire change,2022-11-01,202.5000
15824,584,tire change,2022-11-01,202.5000
15825,585,tire change,2022-11-01,202.5000
15826,586,tire change,2022-11-01,202.5000
15827,587,tire change,2022-11-01,202.5000
15828,588,tire change,2022-11-01,202.5000
15829,589,tire change,2022-11-01,202.5000
15830,590,tire change,2022-11-01,202.5000
15831,591,tire change,2022-11-01,202.5000
15832,592,tire change,2022-11-01,202.5000
15833,593,tire change,2022-11-01,202.5000
15834,594,tire change,2022-11-01,202.5000
15835,595,tire change,2022-11-01,202.5000
15836,596,tire change,2022-11-01,202.5000
15837,597,tire change,2022-11-01,202.5000
15838,598,tire change,2022-11-01,202.5000
15839,599,tire change,2022-11-01,202.5000
15840,600,tire change,2022-11-01,202.5000
15841,601,tire change,2022-11-01,202.5000
15842,602,tire change,2022-11-01,202.5000
15843,603,tire change,2022-11-01,202.5000
15844,604,tire change,2022-11-01,202.5000
15845,605,tire change,2022-11-01,202.5000
15846,606,tire change,2022-11-01,202.5000
15847,607,tire change,2022-11-01,202.5000
15848,608,tire change,2022-11-01,202.5000
15849,609,tire change,2022-11-01,202.5000
15850,610,tire change,2022-11-01,202.5000
15851,611,tire change,2022-11-01,202.5000
15852,612,tire change,2022-11-01,202.5000
15853,613,tire change,2022-11-01,202.5000
15854,614,tire change,2022-11-01,202.5000
15855,615,tire change,2022-11-01,202.5000
15856,616,tire change,2022-11-01,202.5000
15857,617,tire change,2022-11-01,202.5000
15858,618,tire change,2022-11-01,202.5000
15859,619,tire change,2022-11-01,202.5000
15860,620,tire change,2022-11-01,202.5000
15861,621,tire change,2022-11-01,202.5000
15862,622,tire change,2022-11-01,202.5000
15863,623,tire change,2022-11-01,202.5000
15864,624,tire change,2022-11-01,202.5000
15865,625,tire change,2022-11-01,202.5000
15866,626,tire change,2022-11-01,202.5000
15867,627,tire change,2022-11-01,202.5000
15868,628,tire change,2022-11-01,202.5000
15869,629,tire change,2022-11-01,202.5000
15870,630,tire change,2022-11-01,202.5000
15871,631,tire change,2022-11-01,202.5000
15872,632,tire change,2022-11-01,202.5000
15873,633,tire change,2022-11-01,202.5000
15874,634,tire change,2022-11-01,202.5000
15875,635,tire change,2022-11-01,202.5000
15876,636,tire change,2022-11-01,202.5000
15877,637,tire change,2022-11-01,202.5000
15878,638,tire change,2022-11-01,202.5000
15879,639,tire change,2022-11-01,202.5000
15880,640,tire change,2022-11-01,202.5000
15881,641,tire change,2022-11-01,202.5000
15882,642,tire change,2022-11-01,202.5000
15883,643,tire change,2022-11-01,202.5000
15884,644,tire change,2022-11-01,202.5000
15885,645,tire change,2022-11-01,202.5000
15886,646,tire change,2022-11-01,202.5000
15887,647,tire change,2022-11-01,202.5000
15888,648,tire change,2022-11-01,202.5000
15889,649,tire change,2022-11-01,202.5000
15890,650,tire change,2022-11-01,202.5000
15891,651,tire change,2022-11-01,202.5000
15892,652,tire change,2022-11-01,202.5000
15893,653,tire change,2022-11-01,202.5000
15894,654,tire change,2022-11-01,202.5000
15895,655,tire change,2022-11-01,202.5000
15896,656,tire change,2022-11-01,202.5000
15897,657,tire change,2022-11-01,202.5000
15898,658,tire change,2022-11-01,202.5000
15899,659,tire change,2022-11-01,202.5000
15900,660,tire change,2022-11-01,202.5000
15901,661,tire change,2022-11-01,202.5000
15902,662,tire change,2022-11-01,202.5000
15903,663,tire change,2022-11-01,202.5000
15904,664,tire change,2022-11-01,202.5000
15905,665,tire change,2022-11-01,202.5000
15906,666,tire change,2022-11-01,202.5000
15907,667,tire change,2022-11-01,202.5000
15908,668,tire change,2022-11-01,202.5000
15909,669,tire change,2022-11-01,202.5000
15910,670,tire change,2022-11-01,202.5000
15911,671,tire change,2022-11-01,202.5000
15912,672,tire change,2022-11-01,202.5000
15913,673,tire change,2022-11-01,202.5000
15914,674,tire change,2022-11-01,202.5000
15915,675,tire change,2022-11-01,202.5000
15916,676,tire change,2022-11-01,202.5000
15917,677,tire change,2022-11-01,202.5000
15918,678,tire change,2022-11-01,202.5000
15919,679,tire change,2022-11-01,202.5000
15920,680,tire change,2022-11-01,202.5000
15921,681,tire change,2022-11-01,202.5000
15922,682,tire change,2022-11-01,202.5000
15923,683,tire change,2022-11-01,202.5000
15924,684,tire change,2022-11-01,202.5000
15925,685,tire change,2022-11-01,202.5000
15926,686,tire change,2022-11-01,202.5000
15927,687,tire change,2022-11-01,202.5000
15928,688,tire change,2022-11-01,202.5000
15929,689,tire change,2022-11-01,202.5000
15930,690,tire change,2022-11-01,202.5000
15931,691,tire change,2022-11-01,202.5000
15932,692,tire change,2022-11-01,202.5000
15933,693,tire change,2022-11-01,202.5000
15934,694,tire change,2022-11-01,202.5000
15935,695,tire change,2022-11-01,202.5000
15936,696,tire change,2022-11-01,202.5000
15937,697,tire change,2022-11-01,202.5000
15938,698,tire change,2022-11-01,202.5000
15939,699,tire change,2022-11-01,202.5000
15940,700,tire change,2022-11-01,202.5000
15941,701,tire change,2022-11-01,202.5000
15942,702,tire change,2022-11-01,202.5000
15943,703,tire change,2022-11-01,202.5000
15944,704,tire change,2022-11-01,202.5000
15945,705,tire change,2022-11-01,202.5000
15946,706,tire change,2022-11-01,202.5000
15947,707,tire change,2022-11-01,202.5000
15948,708,tire change,2022-11-01,202.5000
15949,709,tire change,2022-11-01,202.5000
15950,710,tire change,2022-11-01,202.5000
15951,711,tire change,2022-11-01,202.5000
15952,712,tire change,2022-11-01,202.5000
15953,713,tire change,2022-11-01,202.5000
15954,714,tire change,2022-11-01,202.5000
15955,715,tire change,2022-11-01,202.5000
15956,716,tire change,2022-11-01,202.5000
15957,717,tire change,2022-11-01,202.5000
15958,718,tire change,2022-11-01,202.5000
15959,719,tire change,2022-11-01,202.5000
15960,720,tire change,2022-11-01,202.5000
15961,721,tire change,2022-11-01,202.5000
15962,722,tire change,2022-11-01,202.5000
15963,723,tire change,2022-11-01,202.5000
15964,724,tire change,2022-11-01,202.5000
15965,725,tire change,2022-11-01,202.5000
15966,726,tire change,2022-11-01,202.5000
15967,727,tire change,2022-11-01,202.5000
15968,728,tire change,2022-11-01,202.5000
15969,729,tire change,2022-11-01,202.5000
15970,730,tire change,2022-11-01,202.5000
15971,731,tire change,2022-11-01,202.5000
15972,732,tire change,2022-11-01,202.5000
15973,733,tire change,2022-11-01,202.5000
15974,734,tire change,2022-11-01,202.5000
15975,735,tire change,2022-11-01,202.5000
15976,736,tire change,2022-11-01,202.5000
15977,737,tire change,2022-11-01,202.5000
15978,738,tire change,2022-11-01,202.5000
15979,739,tire change,2022-11-01,202.5000
15980,740,tire change,2022-11-01,202.5000
15981,741,tire change,2022-11-01,202.5000
